"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-07-10,51,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-11,77,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-12,54,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-13,71,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-14,49,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-15,48,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-16,41,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-17,44,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-18,49,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-19,64,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-20,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-21,42,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-22,43,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-23,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-24,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-25,34,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-26,40,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-27,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-28,42,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-29,37,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-30,25,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-31,27,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-08-01,29,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-08-02,25,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-08-03,17,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-08-04,26,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-08-05,31,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-08-06,37,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-02-15,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-17,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-18,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-19,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-20,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-21,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-22,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-23,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-24,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-25,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-26,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-27,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-02-28,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-01,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-02,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-03,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-04,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-05,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-06,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-07,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-08,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-09,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-10,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-11,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-12,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-13,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-14,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-15,61,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-16,64,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-17,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-18,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-19,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-20,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-21,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-22,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-23,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-24,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-25,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-26,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-27,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-28,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-29,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-30,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-03-31,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-01,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-02,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-03,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-04,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-05,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-06,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-07,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-08,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-09,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-10,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-11,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-12,54,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-13,64,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-14,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-15,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-16,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-17,51,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-18,54,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-19,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-20,50,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-21,67,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-22,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-23,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-24,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-25,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-26,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-27,51,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-28,64,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-29,49,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-04-30,45,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-01,71,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-02,50,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-03,49,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-04,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-05,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-06,51,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-08,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-09,47,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-10,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-11,49,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-12,48,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-13,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-14,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-15,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-16,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-17,22,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-18,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-19,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-20,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-21,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-22,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-23,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-24,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-25,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-26,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-27,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-28,13,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-29,19,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-30,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-05-31,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-01,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-02,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-03,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-04,58,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-05,46,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-06,58,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-07,61,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-08,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-09,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-10,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-11,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-12,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-13,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-14,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-15,45,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-16,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-17,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-18,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-19,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-20,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-21,19,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-22,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-23,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-24,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-25,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-26,22,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-27,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-28,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-29,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-06-30,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-01,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-02,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-03,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-04,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-05,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-06,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-07,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-08,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-09,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-10,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-11,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-12,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-13,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-14,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-15,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-16,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-17,5,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-18,43,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-19,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-20,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-21,44,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-22,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-23,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-24,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-25,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-26,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-27,42,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-28,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-29,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-30,41,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-07-31,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-01,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-02,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-03,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-04,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-05,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-06,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-07,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-08,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-09,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-10,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-11,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-12,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-13,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-14,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-15,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-16,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-17,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-18,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-19,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-20,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-21,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-22,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-23,40,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-24,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-25,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-26,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-27,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-28,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-29,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-30,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-08-31,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-01,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-02,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-03,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-04,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-05,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-06,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-07,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-08,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-09,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-10,17,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-11,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-12,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-13,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-14,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-15,21,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-16,12,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-17,21,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-18,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-19,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-20,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-21,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-22,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-23,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-24,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-25,22,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-26,16,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-27,13,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-28,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-29,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-09-30,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-01,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-02,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-03,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-04,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-05,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-06,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-07,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-08,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-12,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-13,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-14,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-15,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-16,22,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-17,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-18,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-19,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-20,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-21,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-22,26,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-24,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-25,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-26,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-27,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-28,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-29,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-30,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-10-31,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-01,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-02,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-03,33,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-04,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-05,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-06,36,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-07,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-08,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-09,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-10,35,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-11,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-12,21,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-13,18,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-14,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-15,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-16,38,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-17,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-18,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-19,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-20,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-21,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-22,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-23,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-24,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-25,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-26,24,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-27,31,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-28,30,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-29,13,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-11-30,5,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-01,27,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-02,39,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-03,37,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-04,25,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-05,28,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-06,23,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-07,29,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-08,32,"Bryson City","Ozone","Swain",35.434767,-83.442133
2018-12-09,34,"Bryson City","Ozone","Swain",35.434767,-83.442133
2017-01-01,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-02,7,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-03,10,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-04,14,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-05,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-06,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-07,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-08,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-09,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-10,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-11,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-12,13,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-13,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-14,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-15,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-16,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-17,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-18,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-19,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-20,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-21,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-22,11,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-23,6,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-24,12,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-25,16,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-27,15,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-28,22,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-29,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-30,17,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-31,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-01,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-02,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-03,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-04,83,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-05,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-06,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-07,57,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-08,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-09,15,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-10,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-11,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-12,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-13,12,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-14,56,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-15,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-17,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-18,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-19,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-20,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-21,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-22,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-23,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-24,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-25,21,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-26,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-27,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-02-28,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-01,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-02,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-03,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-04,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-05,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-06,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-07,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-08,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-09,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-10,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-11,32,"Blackstone",NA,"Lee",35.4325,-79.2887
